scenario_id,boiler_efficiency,grid_factor_basis,grid_co2e_kg_per_mwh,electricity_price_multiplier,natural_gas_price_multiplier,load_factor,heat_pump_lifetime_years,real_discount_rate,baseline_operational_co2e_kg_per_mwh,pathway_operational_co2e_kg_per_mwh,avoided_operational_co2e_kg_per_mwh,lcoh_usd2025_per_mwh_th,baseline_fuel_only_lcoh_usd2025_per_mwh_th,incremental_npc_usd2025,annual_operating_savings_usd2025
C_be0.70_average_ep1.25_gp1.00_lf0.75_life40_dr0.07,0.7,average,409.73270937522005,1.25,1.0,0.75,40,0.07,281.41956019561877,132.17184173394196,149.2477184616768,72.40758928986973,53.96474287295836,1412058.8580944561,-11539.871989364212
C_be0.70_average_ep1.25_gp1.00_lf0.95_life15_dr0.01,0.7,average,409.73270937522005,1.25,1.0,0.95,15,0.01,281.41956019561877,132.17184173394196,149.2477184616768,68.61916491792711,53.96474287295836,2685814.138316218,-13975.971615876944
C_be0.70_average_ep1.25_gp1.00_lf0.95_life15_dr0.03,0.7,average,409.73270937522005,1.25,1.0,0.95,15,0.03,281.41956019561877,132.17184173394196,149.2477184616768,70.11915994197578,53.96474287295836,2340972.360907578,-13975.971615876944
C_be0.70_average_ep1.25_gp1.00_lf0.95_life15_dr0.05,0.7,average,409.73270937522005,1.25,1.0,0.95,15,0.05,281.41956019561877,132.17184173394196,149.2477184616768,71.7761067971891,53.96474287295836,2089091.4313556496,-13975.971615876944
C_be0.70_average_ep1.25_gp1.00_lf0.95_life15_dr0.07,0.7,average,409.73270937522005,1.25,1.0,0.95,15,0.07,281.41956019561877,132.17184173394196,149.2477184616768,73.59228712200579,53.96474287295836,1903501.2086051814,-13975.971615876944
C_be0.70_average_ep1.25_gp1.00_lf0.95_life25_dr0.01,0.7,average,409.73270937522005,1.25,1.0,0.95,25,0.01,281.41956019561877,132.17184173394196,149.2477184616768,62.61490398949793,53.96474287295836,1585372.998963926,-13975.971615876944
C_be0.70_average_ep1.25_gp1.00_lf0.95_life25_dr0.03,0.7,average,409.73270937522005,1.25,1.0,0.95,25,0.03,281.41956019561877,132.17184173394196,149.2477184616768,64.46036366631378,53.96474287295836,1520943.6578763751,-13975.971615876944
C_be0.70_average_ep1.25_gp1.00_lf0.95_life25_dr0.05,0.7,average,409.73270937522005,1.25,1.0,0.95,25,0.05,281.41956019561877,132.17184173394196,149.2477184616768,66.53663305648541,53.96474287295836,1474554.5692107845,-13975.971615876944
C_be0.70_average_ep1.25_gp1.00_lf0.95_life25_dr0.07,0.7,average,409.73270937522005,1.25,1.0,0.95,25,0.07,281.41956019561877,132.17184173394196,149.2477184616768,68.8176148491204,53.96474287295836,1440448.1477225348,-13975.971615876944
C_be0.70_average_ep1.25_gp1.00_lf0.95_life40_dr0.01,0.7,average,409.73270937522005,1.25,1.0,0.95,40,0.01,281.41956019561877,132.17184173394196,149.2477184616768,62.61490398949793,53.96474287295836,1585372.998963926,-13975.971615876944
C_be0.70_average_ep1.25_gp1.00_lf0.95_life40_dr0.03,0.7,average,409.73270937522005,1.25,1.0,0.95,40,0.03,281.41956019561877,132.17184173394196,149.2477184616768,64.46036366631378,53.96474287295836,1520943.6578763751,-13975.971615876944
C_be0.70_average_ep1.25_gp1.00_lf0.95_life40_dr0.05,0.7,average,409.73270937522005,1.25,1.0,0.95,40,0.05,281.41956019561877,132.17184173394196,149.2477184616768,66.53663305648541,53.96474287295836,1474554.5692107845,-13975.971615876944
C_be0.70_average_ep1.25_gp1.00_lf0.95_life40_dr0.07,0.7,average,409.73270937522005,1.25,1.0,0.95,40,0.07,281.41956019561877,132.17184173394196,149.2477184616768,68.8176148491204,53.96474287295836,1440448.1477225348,-13975.971615876944
C_be0.70_average_ep1.25_gp1.25_lf0.25_life15_dr0.01,0.7,average,409.73270937522005,1.25,1.25,0.25,15,0.01,281.41956019561877,132.17184173394196,149.2477184616768,105.75823673845393,67.45592859119795,1847347.5542842555,24096.07379986219
C_be0.70_average_ep1.25_gp1.25_lf0.25_life15_dr0.03,0.7,average,409.73270937522005,1.25,1.25,0.25,15,0.03,281.41956019561877,132.17184173394196,149.2477184616768,111.45821782983892,67.45592859119795,1678018.2111742683,24096.07379986219
C_be0.70_average_ep1.25_gp1.25_lf0.25_life15_dr0.05,0.7,average,409.73270937522005,1.25,1.25,0.25,15,0.05,281.41956019561877,132.17184173394196,149.2477184616768,117.75461587964955,67.45592859119795,1552506.1337502836,24096.07379986219
C_be0.70_average_ep1.25_gp1.25_lf0.25_life15_dr0.07,0.7,average,409.73270937522005,1.25,1.25,0.25,15,0.07,281.41956019561877,132.17184173394196,149.2477184616768,124.656101113953,67.45592859119795,1459825.4605866123,24096.07379986219
C_be0.70_average_ep1.25_gp1.25_lf0.25_life25_dr0.01,0.7,average,409.73270937522005,1.25,1.25,0.25,25,0.01,281.41956019561877,132.17184173394196,149.2477184616768,82.9420452104231,67.45592859119795,746906.4149319651,24096.07379986219
C_be0.70_average_ep1.25_gp1.25_lf0.25_life25_dr0.03,0.7,average,409.73270937522005,1.25,1.25,0.25,25,0.03,281.41956019561877,132.17184173394196,149.2477184616768,89.95479198232331,67.45592859119795,857989.5081430646,24096.07379986219
C_be0.70_average_ep1.25_gp1.25_lf0.25_life25_dr0.05,0.7,average,409.73270937522005,1.25,1.25,0.25,25,0.05,281.41956019561877,132.17184173394196,149.2477184616768,97.84461566497555,67.45592859119795,937969.2716054185,24096.07379986219
C_be0.70_average_ep1.25_gp1.25_lf0.25_life25_dr0.07,0.7,average,409.73270937522005,1.25,1.25,0.25,25,0.07,281.41956019561877,132.17184173394196,149.2477184616768,106.5123464769885,67.45592859119795,996772.3997039658,24096.07379986219
C_be0.70_average_ep1.25_gp1.25_lf0.25_life40_dr0.01,0.7,average,409.73270937522005,1.25,1.25,0.25,40,0.01,281.41956019561877,132.17184173394196,149.2477184616768,82.9420452104231,67.45592859119795,746906.4149319651,24096.07379986219
C_be0.70_average_ep1.25_gp1.25_lf0.25_life40_dr0.03,0.7,average,409.73270937522005,1.25,1.25,0.25,40,0.03,281.41956019561877,132.17184173394196,149.2477184616768,89.95479198232331,67.45592859119795,857989.5081430646,24096.07379986219
C_be0.70_average_ep1.25_gp1.25_lf0.25_life40_dr0.05,0.7,average,409.73270937522005,1.25,1.25,0.25,40,0.05,281.41956019561877,132.17184173394196,149.2477184616768,97.84461566497555,67.45592859119795,937969.2716054185,24096.07379986219
C_be0.70_average_ep1.25_gp1.25_lf0.25_life40_dr0.07,0.7,average,409.73270937522005,1.25,1.25,0.25,40,0.07,281.41956019561877,132.17184173394196,149.2477184616768,106.5123464769885,67.45592859119795,996772.3997039658,24096.07379986219
C_be0.70_average_ep1.25_gp1.25_lf0.50_life15_dr0.01,0.7,average,409.73270937522005,1.25,1.25,0.5,15,0.01,281.41956019561877,132.17184173394196,149.2477184616768,80.55672371738216,67.45592859119795,1263721.3267926434,50596.645989665965
C_be0.70_average_ep1.25_gp1.25_lf0.50_life15_dr0.03,0.7,average,409.73270937522005,1.25,1.25,0.5,15,0.03,281.41956019561877,132.17184173394196,149.2477184616768,83.40671426307465,67.45592859119795,1216559.83372984,50596.645989665965
C_be0.70_average_ep1.25_gp1.25_lf0.50_life15_dr0.05,0.7,average,409.73270937522005,1.25,1.25,0.5,15,0.05,281.41956019561877,132.17184173394196,149.2477184616768,86.55491328797996,67.45592859119795,1179008.5383387217,50596.645989665965
C_be0.70_average_ep1.25_gp1.25_lf0.50_life15_dr0.07,0.7,average,409.73270937522005,1.25,1.25,0.5,15,0.07,281.41956019561877,132.17184173394196,149.2477184616768,90.00565590513169,67.45592859119795,1150998.838301417,50596.645989665965
C_be0.70_average_ep1.25_gp1.25_lf0.50_life25_dr0.01,0.7,average,409.73270937522005,1.25,1.25,0.5,25,0.01,281.41956019561877,132.17184173394196,149.2477184616768,69.14862795336674,67.45592859119795,163280.1874403525,50596.645989665965
C_be0.70_average_ep1.25_gp1.25_lf0.50_life25_dr0.03,0.7,average,409.73270937522005,1.25,1.25,0.5,25,0.03,281.41956019561877,132.17184173394196,149.2477184616768,72.65500133931684,67.45592859119795,396531.1306986362,50596.645989665965
C_be0.70_average_ep1.25_gp1.25_lf0.50_life25_dr0.05,0.7,average,409.73270937522005,1.25,1.25,0.5,25,0.05,281.41956019561877,132.17184173394196,149.2477184616768,76.59991318064296,67.45592859119795,564471.6761938566,50596.645989665965
C_be0.70_average_ep1.25_gp1.25_lf0.50_life25_dr0.07,0.7,average,409.73270937522005,1.25,1.25,0.5,25,0.07,281.41956019561877,132.17184173394196,149.2477184616768,80.93377858664944,67.45592859119795,687945.7774187704,50596.645989665965
C_be0.70_average_ep1.25_gp1.25_lf0.50_life40_dr0.01,0.7,average,409.73270937522005,1.25,1.25,0.5,40,0.01,281.41956019561877,132.17184173394196,149.2477184616768,69.14862795336674,67.45592859119795,163280.1874403525,50596.645989665965
C_be0.70_average_ep1.25_gp1.25_lf0.50_life40_dr0.03,0.7,average,409.73270937522005,1.25,1.25,0.5,40,0.03,281.41956019561877,132.17184173394196,149.2477184616768,72.65500133931684,67.45592859119795,396531.1306986362,50596.645989665965
C_be0.70_average_ep1.25_gp1.25_lf0.50_life40_dr0.05,0.7,average,409.73270937522005,1.25,1.25,0.5,40,0.05,281.41956019561877,132.17184173394196,149.2477184616768,76.59991318064296,67.45592859119795,564471.6761938566,50596.645989665965
C_be0.70_average_ep1.25_gp1.25_lf0.50_life40_dr0.07,0.7,average,409.73270937522005,1.25,1.25,0.5,40,0.07,281.41956019561877,132.17184173394196,149.2477184616768,80.93377858664944,67.45592859119795,687945.7774187704,50596.645989665965
C_be0.70_average_ep1.25_gp1.25_lf0.75_life15_dr0.01,0.7,average,409.73270937522005,1.25,1.25,0.75,15,0.01,281.41956019561877,132.17184173394196,149.2477184616768,72.15621937702487,67.45592859119795,680095.0993010271,77097.21817946987
C_be0.70_average_ep1.25_gp1.25_lf0.75_life15_dr0.03,0.7,average,409.73270937522005,1.25,1.25,0.75,15,0.03,281.41956019561877,132.17184173394196,149.2477184616768,74.0562130741532,67.45592859119795,755101.4562854087,77097.21817946987
C_be0.70_average_ep1.25_gp1.25_lf0.75_life15_dr0.05,0.7,average,409.73270937522005,1.25,1.25,0.75,15,0.05,281.41956019561877,132.17184173394196,149.2477184616768,76.15501242409009,67.45592859119795,805510.9429271575,77097.21817946987
C_be0.70_average_ep1.25_gp1.25_lf0.75_life15_dr0.07,0.7,average,409.73270937522005,1.25,1.25,0.75,15,0.07,281.41956019561877,132.17184173394196,149.2477184616768,78.45550750219124,67.45592859119795,842172.2160162199,77097.21817946987
C_be0.70_average_ep1.25_gp1.25_lf0.75_life25_dr0.01,0.7,average,409.73270937522005,1.25,1.25,0.75,25,0.01,281.41956019561877,132.17184173394196,149.2477184616768,64.5508222010146,67.45592859119795,-420346.0400512628,77097.21817946987
C_be0.70_average_ep1.25_gp1.25_lf0.75_life25_dr0.03,0.7,average,409.73270937522005,1.25,1.25,0.75,25,0.03,281.41956019561877,132.17184173394196,149.2477184616768,66.88840445831468,67.45592859119795,-64927.24674579408,77097.21817946987
C_be0.70_average_ep1.25_gp1.25_lf0.75_life25_dr0.05,0.7,average,409.73270937522005,1.25,1.25,0.75,25,0.05,281.41956019561877,132.17184173394196,149.2477184616768,69.51834568586541,67.45592859119795,190974.0807822924,77097.21817946987
C_be0.70_average_ep1.25_gp1.25_lf0.75_life25_dr0.07,0.7,average,409.73270937522005,1.25,1.25,0.75,25,0.07,281.41956019561877,132.17184173394196,149.2477184616768,72.40758928986973,67.45592859119795,379119.15513357334,77097.21817946987
C_be0.70_average_ep1.25_gp1.25_lf0.75_life40_dr0.01,0.7,average,409.73270937522005,1.25,1.25,0.75,40,0.01,281.41956019561877,132.17184173394196,149.2477184616768,64.5508222010146,67.45592859119795,-420346.0400512628,77097.21817946987
C_be0.70_average_ep1.25_gp1.25_lf0.75_life40_dr0.03,0.7,average,409.73270937522005,1.25,1.25,0.75,40,0.03,281.41956019561877,132.17184173394196,149.2477184616768,66.88840445831468,67.45592859119795,-64927.24674579408,77097.21817946987
C_be0.70_average_ep1.25_gp1.25_lf0.75_life40_dr0.05,0.7,average,409.73270937522005,1.25,1.25,0.75,40,0.05,281.41956019561877,132.17184173394196,149.2477184616768,69.51834568586541,67.45592859119795,190974.0807822924,77097.21817946987
C_be0.70_average_ep1.25_gp1.25_lf0.75_life40_dr0.07,0.7,average,409.73270937522005,1.25,1.25,0.75,40,0.07,281.41956019561877,132.17184173394196,149.2477184616768,72.40758928986973,67.45592859119795,379119.15513357334,77097.21817946987
C_be0.70_average_ep1.25_gp1.25_lf0.95_life15_dr0.01,0.7,average,409.73270937522005,1.25,1.25,0.95,15,0.01,281.41956019561877,132.17184173394196,149.2477184616768,68.61916491792711,67.45592859119795,213194.11730773747,98297.6759313129
C_be0.70_average_ep1.25_gp1.25_lf0.95_life15_dr0.03,0.7,average,409.73270937522005,1.25,1.25,0.95,15,0.03,281.41956019561877,132.17184173394196,149.2477184616768,70.11915994197578,67.45592859119795,385934.7543298658,98297.6759313129
C_be0.70_average_ep1.25_gp1.25_lf0.95_life15_dr0.05,0.7,average,409.73270937522005,1.25,1.25,0.95,15,0.05,281.41956019561877,132.17184173394196,149.2477184616768,71.7761067971891,67.45592859119795,506712.86659790855,98297.6759313129
C_be0.70_average_ep1.25_gp1.25_lf0.95_life15_dr0.07,0.7,average,409.73270937522005,1.25,1.25,0.95,15,0.07,281.41956019561877,132.17184173394196,149.2477184616768,73.59228712200579,67.45592859119795,595110.9181880625,98297.6759313129
C_be0.70_average_ep1.25_gp1.25_lf0.95_life25_dr0.01,0.7,average,409.73270937522005,1.25,1.25,0.95,25,0.01,281.41956019561877,132.17184173394196,149.2477184616768,62.61490398949793,67.45592859119795,-887247.0220445544,98297.6759313129
C_be0.70_average_ep1.25_gp1.25_lf0.95_life25_dr0.03,0.7,average,409.73270937522005,1.25,1.25,0.95,25,0.03,281.41956019561877,132.17184173394196,149.2477184616768,64.46036366631378,67.45592859119795,-434093.948701337,98297.6759313129
C_be0.70_average_ep1.25_gp1.25_lf0.95_life25_dr0.05,0.7,average,409.73270937522005,1.25,1.25,0.95,25,0.05,281.41956019561877,132.17184173394196,149.2477184616768,66.53663305648541,67.45592859119795,-107823.99554695655,98297.6759313129
C_be0.70_average_ep1.25_gp1.25_lf0.95_life25_dr0.07,0.7,average,409.73270937522005,1.25,1.25,0.95,25,0.07,281.41956019561877,132.17184173394196,149.2477184616768,68.8176148491204,67.45592859119795,132057.8573054159,98297.6759313129
C_be0.70_average_ep1.25_gp1.25_lf0.95_life40_dr0.01,0.7,average,409.73270937522005,1.25,1.25,0.95,40,0.01,281.41956019561877,132.17184173394196,149.2477184616768,62.61490398949793,67.45592859119795,-887247.0220445544,98297.6759313129
C_be0.70_average_ep1.25_gp1.25_lf0.95_life40_dr0.03,0.7,average,409.73270937522005,1.25,1.25,0.95,40,0.03,281.41956019561877,132.17184173394196,149.2477184616768,64.46036366631378,67.45592859119795,-434093.948701337,98297.6759313129
C_be0.70_average_ep1.25_gp1.25_lf0.95_life40_dr0.05,0.7,average,409.73270937522005,1.25,1.25,0.95,40,0.05,281.41956019561877,132.17184173394196,149.2477184616768,66.53663305648541,67.45592859119795,-107823.99554695655,98297.6759313129
C_be0.70_average_ep1.25_gp1.25_lf0.95_life40_dr0.07,0.7,average,409.73270937522005,1.25,1.25,0.95,40,0.07,281.41956019561877,132.17184173394196,149.2477184616768,68.8176148491204,67.45592859119795,132057.8573054159,98297.6759313129
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.25_life15_dr0.01,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.25,15,0.01,281.41956019561877,137.96643187259076,143.453128323028,85.00452925992978,40.47355715471877,2147760.445459093,10455.2997319407
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.25_life15_dr0.03,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.25,15,0.03,281.41956019561877,137.96643187259076,143.453128323028,90.70451035131477,40.47355715471877,1915547.0246423408,10455.2997319407
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.25_life15_dr0.05,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.25,15,0.05,281.41956019561877,137.96643187259076,143.453128323028,97.0009084011254,40.47355715471877,1744758.4473015103,10455.2997319407
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.25_life15_dr0.07,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.25,15,0.07,281.41956019561877,137.96643187259076,143.453128323028,103.90239363542885,40.47355715471877,1618789.3558029016,10455.2997319407
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.25_life25_dr0.01,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.25,25,0.01,281.41956019561877,137.96643187259076,143.453128323028,62.18833773189895,40.47355715471877,1047319.3061068018,10455.2997319407
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.25_life25_dr0.03,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.25,25,0.03,281.41956019561877,137.96643187259076,143.453128323028,69.20108450379917,40.47355715471877,1095518.3216111371,10455.2997319407
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.25_life25_dr0.05,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.25,25,0.05,281.41956019561877,137.96643187259076,143.453128323028,77.0909081864514,40.47355715471877,1130221.5851566452,10455.2997319407
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.25_life25_dr0.07,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.25,25,0.07,281.41956019561877,137.96643187259076,143.453128323028,85.75863899846435,40.47355715471877,1155736.294920255,10455.2997319407
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.25_life40_dr0.01,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.25,40,0.01,281.41956019561877,137.96643187259076,143.453128323028,62.18833773189895,40.47355715471877,1047319.3061068018,10455.2997319407
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.25_life40_dr0.03,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.25,40,0.03,281.41956019561877,137.96643187259076,143.453128323028,69.20108450379917,40.47355715471877,1095518.3216111371,10455.2997319407
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.25_life40_dr0.05,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.25,40,0.05,281.41956019561877,137.96643187259076,143.453128323028,77.0909081864514,40.47355715471877,1130221.5851566452,10455.2997319407
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.25_life40_dr0.07,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.25,40,0.07,281.41956019561877,137.96643187259076,143.453128323028,85.75863899846435,40.47355715471877,1155736.294920255,10455.2997319407
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.50_life15_dr0.01,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.5,15,0.01,281.41956019561877,137.96643187259076,143.453128323028,59.80301623885801,40.47355715471877,1864547.109142318,23315.097853822983
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.50_life15_dr0.03,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.5,15,0.03,281.41956019561877,137.96643187259076,143.453128323028,62.6530067845505,40.47355715471877,1691617.460665985,23315.097853822983
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.50_life15_dr0.05,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.5,15,0.05,281.41956019561877,137.96643187259076,143.453128323028,65.80120580945582,40.47355715471877,1563513.165441175,23315.097853822983
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.50_life15_dr0.07,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.5,15,0.07,281.41956019561877,137.96643187259076,143.453128323028,69.25194842660754,40.47355715471877,1468926.6287339956,23315.097853822983
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.50_life25_dr0.01,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.5,25,0.01,281.41956019561877,137.96643187259076,143.453128323028,48.39492047484258,40.47355715471877,764105.9697900261,23315.097853822983
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.50_life25_dr0.03,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.5,25,0.03,281.41956019561877,137.96643187259076,143.453128323028,51.9012938607927,40.47355715471877,871588.7576347813,23315.097853822983
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.50_life25_dr0.05,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.5,25,0.05,281.41956019561877,137.96643187259076,143.453128323028,55.84620570211881,40.47355715471877,948976.3032963099,23315.097853822983
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.50_life25_dr0.07,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.5,25,0.07,281.41956019561877,137.96643187259076,143.453128323028,60.18007110812529,40.47355715471877,1005873.567851349,23315.097853822983
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.50_life40_dr0.01,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.5,40,0.01,281.41956019561877,137.96643187259076,143.453128323028,48.39492047484258,40.47355715471877,764105.9697900261,23315.097853822983
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.50_life40_dr0.03,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.5,40,0.03,281.41956019561877,137.96643187259076,143.453128323028,51.9012938607927,40.47355715471877,871588.7576347813,23315.097853822983
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.50_life40_dr0.05,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.5,40,0.05,281.41956019561877,137.96643187259076,143.453128323028,55.84620570211881,40.47355715471877,948976.3032963099,23315.097853822983
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.50_life40_dr0.07,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.5,40,0.07,281.41956019561877,137.96643187259076,143.453128323028,60.18007110812529,40.47355715471877,1005873.567851349,23315.097853822983
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.75_life15_dr0.01,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.75,15,0.01,281.41956019561877,137.96643187259076,143.453128323028,51.40251189850074,40.47355715471877,1581333.7728255428,36174.895975705236
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.75_life15_dr0.03,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.75,15,0.03,281.41956019561877,137.96643187259076,143.453128323028,53.30250559562907,40.47355715471877,1467687.8966896283,36174.895975705236
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.75_life15_dr0.05,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.75,15,0.05,281.41956019561877,137.96643187259076,143.453128323028,55.401304945565954,40.47355715471877,1382267.8835808397,36174.895975705236
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.75_life15_dr0.07,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.75,15,0.07,281.41956019561877,137.96643187259076,143.453128323028,57.7018000236671,40.47355715471877,1319063.9016650901,36174.895975705236
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.75_life25_dr0.01,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.75,25,0.01,281.41956019561877,137.96643187259076,143.453128323028,43.79711472249046,40.47355715471877,480892.63347325195,36174.895975705236
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.75_life25_dr0.03,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.75,25,0.03,281.41956019561877,137.96643187259076,143.453128323028,46.13469697979054,40.47355715471877,647659.1936584255,36174.895975705236
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.75_life25_dr0.05,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.75,25,0.05,281.41956019561877,137.96643187259076,143.453128323028,48.764638207341285,40.47355715471877,767731.0214359746,36174.895975705236
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.75_life25_dr0.07,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.75,25,0.07,281.41956019561877,137.96643187259076,143.453128323028,51.6538818113456,40.47355715471877,856010.8407824435,36174.895975705236
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.75_life40_dr0.01,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.75,40,0.01,281.41956019561877,137.96643187259076,143.453128323028,43.79711472249046,40.47355715471877,480892.63347325195,36174.895975705236
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.75_life40_dr0.03,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.75,40,0.03,281.41956019561877,137.96643187259076,143.453128323028,46.13469697979054,40.47355715471877,647659.1936584255,36174.895975705236
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.75_life40_dr0.05,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.75,40,0.05,281.41956019561877,137.96643187259076,143.453128323028,48.764638207341285,40.47355715471877,767731.0214359746,36174.895975705236
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.75_life40_dr0.07,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.75,40,0.07,281.41956019561877,137.96643187259076,143.453128323028,51.6538818113456,40.47355715471877,856010.8407824435,36174.895975705236
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.95_life15_dr0.01,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.95,15,0.01,281.41956019561877,137.96643187259076,143.453128323028,47.865457439402945,40.47355715471877,1354763.1037721206,46462.73447321111
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.95_life15_dr0.03,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.95,15,0.03,281.41956019561877,137.96643187259076,143.453128323028,49.36545246345163,40.47355715471877,1288544.2455085441,46462.73447321111
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.95_life15_dr0.05,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.95,15,0.05,281.41956019561877,137.96643187259076,143.453128323028,51.02239931866496,40.47355715471877,1237271.6580925714,46462.73447321111
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.95_life15_dr0.07,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.95,15,0.07,281.41956019561877,137.96643187259076,143.453128323028,52.83857964348165,40.47355715471877,1199173.7200099644,46462.73447321111
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.95_life25_dr0.01,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.95,25,0.01,281.41956019561877,137.96643187259076,143.453128323028,41.861196510973784,40.47355715471877,254321.9644198306,46462.73447321111
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.95_life25_dr0.03,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.95,25,0.03,281.41956019561877,137.96643187259076,143.453128323028,43.70665618778963,40.47355715471877,468515.54247734044,46462.73447321111
C_be0.70_average_plus_grid_loss_ep0.75_gp0.75_lf0.95_life25_dr0.05,0.7,average_plus_grid_loss,427.6959388050314,0.75,0.75,0.95,25,0.05,281.41956019561877,137.96643187259076,143.453128323028,45.78292557796127,40.47355715471877,622734.7959477063,46462.73447321111
